Time (s),Altitude (m),TAS (m/s),Fuel Remaining (kg)
303.4999999999933,9290.522416776712,254.53866786373922,20121.850810795833
303.5999999999933,9294.015582444265,254.5923802315694,20121.563305700867
303.69999999999334,9297.508329934126,254.64612661666618,20121.27582547121
303.79999999999336,9301.000658600558,254.69990705495132,20120.988370107392
303.8999999999934,9304.492537086398,254.75372158239952,20120.700942096624
303.9999999999934,9307.983995457313,254.80757023503895,20120.41353895283
304.09999999999343,9311.475033064102,254.86145304895092,20120.126160676547
304.19999999999345,9314.965649256405,254.91537006027025,20119.838807268312
304.2999999999935,9318.455843382695,254.96932130518525,20119.551478728663
304.3999999999935,9321.94560777213,255.02614911281032,20119.26417505814
304.4999999999935,9325.434948752812,255.08017074028874,20118.976896257278
304.59999999999354,9328.923865669642,255.13422671216475,20118.68964232662
304.69999999999357,9332.41235786634,255.18831706484465,20118.402413266696
304.7999999999936,9335.900424685453,255.24244183478885,20118.115209078052
304.8999999999936,9339.388065468345,255.29660105851184,20117.828029761225
304.99999999999363,9342.875248885099,255.35079477258247,20117.54087780402
305.09999999999366,9346.362004948367,255.40502301362392,20117.25375071976
305.1999999999937,9349.84833299597,255.4592858183138,20116.966648508984
305.2999999999937,9353.33423971043,255.51072460201428,20116.679571172233
305.3999999999937,9356.81971711808,255.56505482032546,20116.392518710047
305.49999999999375,9360.304764553237,255.61941971070544,20116.105491122962
305.59999999999377,9363.789381349015,255.67381931004783,20115.818488411518
305.6999999999938,9367.273566837332,255.72825365530127,20115.531510576257
305.7999999999938,9370.7573203489,255.7827227834695,20115.244557617712
305.89999999999384,9374.240641213228,255.83722673161137,20114.957629536428
305.99999999999386,9377.723528758619,255.89176553684118,20114.67072633294
306.0999999999939,9381.205982312165,255.94633923632853,20114.38384800779
306.1999999999939,9384.688001199745,256.0009478672986,20114.096994561518
306.29999999999393,9388.169584746025,256.05559146703206,20113.810165994662
306.39999999999395,9391.650732274451,256.11027007286543,20113.523362307762
306.499999999994,9395.131450896935,256.1621031821708,20113.236583501355
306.599999999994,9398.611732182402,256.2168500651372,20112.949829575984
306.699999999994,9402.091544844025,256.27163206457305,20112.663103020375
306.79999999999404,9405.570918810816,256.3264492180359,20112.376401346934
306.89999999999407,9409.049853400174,256.38130156313963,20112.0897245562
306.9999999999941,9412.52834792827,256.4361891375542,20111.803072648716
307.0999999999941,9416.006409723932,256.4882204232956,20111.516445625017
307.19999999999413,9419.484030124975,256.5431767104772,20111.22984348565
307.29999999999416,9422.961208443923,256.5981683383264,20110.94326623115
307.3999999999942,9426.437943992056,256.653195344737,20110.656713862056
307.4999999999942,9429.914236079405,256.7082577676596,20110.370186378914
307.5999999999942,9433.390092217289,256.76045487229186,20110.08368378226
307.69999999999425,9436.865503549077,256.81558637333774,20109.797206072635
307.79999999999427,9440.340469381123,256.8707534030821,20109.510753250583
307.8999999999943,9443.814989018516,256.9259559997014,20109.224325316638
307.9999999999943,9447.289070119346,256.9782860393727,20108.937922271347
308.09999999999434,9450.762703670585,257.0335580075766,20108.651544115248
308.19999999999436,9454.235888973612,257.08886565550966,20108.365190848883
308.2999999999944,9457.708633796761,257.1412953217335,20108.07886247279
308.3999999999944,9461.180929009517,257.1966725615083,20107.792558987512
308.49999999999443,9464.652773909522,257.2520855943686,20107.50628039359
308.59999999999445,9468.124176375959,257.3046152036636,20107.220026691564
308.6999999999945,9471.595127160179,257.36009804960315,20106.933797881975
308.7999999999945,9475.065625556063,257.4156168024893,20106.647593965365
308.8999999999945,9478.535679554247,257.46824667278383,20106.361414942276
308.99999999999454,9482.005279787296,257.5238354609725,20106.07526081325
309.09999999999457,9485.474425545304,257.5794602704767,20105.789131578826
309.1999999999946,9488.943124930975,257.6321907211169,20105.50302723955
309.2999999999946,9492.411368457428,257.68788578913853,20105.216947795958
309.39999999999463,9495.87915541095,257.7436169933552,20104.930893248595
309.49999999999466,9499.34649400692,257.79644834511294,20104.644863598
309.5999999999947,9502.813374638357,257.8522500320592,20104.35885884472
309.6999999999947,9506.27980559537,257.9051482273089,20104.07287898929
309.7999999999947,9509.74577719132,257.96102054567484,20103.786924032254
309.89999999999475,9513.211288706116,258.016929192154,20103.500993974158
309.99999999999477,9516.676348543568,258.0699288244041,20103.21508881554
310.0999999999948,9520.140946895834,258.125908328184,20102.929208556947
310.1999999999948,9523.605092242133,258.17897515930724,20102.643353198913
310.29999999999484,9527.06877469423,258.23502567018585,20102.357522741986
310.39999999999486,9530.53200280703,258.2881598423062,20102.071717186707
310.4999999999949,9533.994766611611,258.3442815105253,20101.78593653362
310.5999999999949,9537.45707473884,258.3974831661878,20101.500180783263
310.69999999999493,9540.918947587163,258.4536761424346,20101.214447445833
310.79999999999495,9544.38036341153,258.506945424607,20100.928739012168
310.899999999995,9547.841312080427,258.56320986001583,20100.643055482808
310.999999999995,9551.301802377779,258.61654691209054,20100.357396858297
311.099999999995,9554.761824090492,258.6728829582445,20100.071763139178
311.19999999999504,9558.22138607928,258.72628792403975,20099.786154325997
311.29999999999507,9561.680478049178,258.78269573297246,20099.50057041929
311.3999999999951,9565.139108937965,258.83616875673425,20099.21501141961
311.4999999999951,9568.597268368501,258.89264848093177,20098.92947732749
311.59999999999513,9572.054965355912,258.9461897073352,20098.64396814348
311.69999999999516,9575.512199236837,258.99976416584263,20098.35848386812
311.7999999999952,9578.96895951152,259.0563510738888,20098.073024501955
311.8999999999952,9582.425255310494,259.1099939508926,20097.787590045526
311.9999999999952,9585.88107605108,259.1666531553294,20097.502180499378
312.09999999999525,9589.336430941856,259.2203645965794,20097.216795864057
312.19999999999527,9592.791319313574,259.27410944623875,20096.931436140105
312.2999999999953,9596.245760841364,259.3308764031641,20096.64609883685
312.3999999999953,9599.699734464755,259.3846900345292,20096.360786445992
312.49999999999534,9603.1532293933,259.441529671805,20096.075498968083
312.59999999999536,9606.606255031107,259.4954122317104,20095.79023640366
312.6999999999954,9610.058810702976,259.549328377643,20095.504998753273
312.7999999999954,9613.510885493584,259.60627634027986,20095.21978601746
312.89999999999543,9616.962488924555,259.66026163383265,20094.93459819677
312.99999999999545,9620.413620317098,259.71428062022903,20094.649435291747
313.0999999999955,9623.86427899125,259.76833333453044,20094.36429730293
313.1999999999955,9627.31445386496,259.825425606816,20094.07918423087
313.2999999999955,9630.764154616738,259.8795477610248,20093.794096076108
313.39999999999554,9634.213410897655,259.93370375058777,20093.50903034738
313.49999999999557,9637.662181160134,259.9909051523917,20093.223989536986
313.5999999999956,9641.110475202018,260.04513080322226,20092.93897364547
313.6999999999956,9644.55829233608,260.09939039733587,20092.65398267337
313.79999999999563,9648.005631873897,260.1536839701594,20092.369016621244
313.89999999999566,9651.452482437731,260.21103075449315,20092.084075489627
313.9999999999957,9654.898853984309,260.26539428391834,20091.799159279068
314.0999999999957,9658.34474582154,260.3197919006235,20091.514267990107
314.1999999999957,9661.790157256131,260.37422364024627,20091.229401623295
314.29999999999575,9665.235117889051,260.42868953847625,20090.944557686882
314.39999999999577,9668.679585830403,260.4862184173074,20090.65973867365
314.4999999999958,9672.12357123687,260.54075464275536,20090.374944584146
314.5999999999958,9675.567073410237,260.5953251361867,20090.090175418914
314.69999999999584,9679.01009165107,260.64992993350387,20089.8054311785
314.79999999999586,9682.452625258717,260.70456907066176,20089.520711863453
314.8999999999959,9685.894673531306,260.7592425836683,20089.236017474315
314.9999999999959,9689.336224621899,260.81699084746253,20088.95134801163
315.09999999999593,9692.777319188446,260.87173513524027,20088.66670098322
315.19999999999595,9696.217926261252,260.92651390921856,20088.382078882303
315.299999999996,9699.658045133445,260.98132720562023,20088.097481709425
315.399999999996,9703.097675096922,261.03617506072146,20087.81290946513
315.499999999996,9706.536815442343,261.09105751085184,20087.528362149966
315.59999999999604,9709.975465459127,261.14597459239445,20087.243839764476
315.69999999999607,9713.413624435454,261.2009263417859,20086.95934230921
315.7999999999961,9716.851321886941,261.25591279551645,20086.674867291604
315.8999999999961,9720.288526866274,261.3109339901304,20086.39041720526
315.99999999999613,9723.725227093502,261.3690496477883,20086.10599205072
316.09999999999616,9727.161433374029,261.4241423692112,20085.821591828535
316.1999999999962,9730.597144989695,261.4792699435145,20085.537216539247
316.2999999999962,9734.032361221087,261.53443240746145,20085.252866183404
316.3999999999962,9737.467111548724,261.58962979786975,20084.968538268127
316.49999999999625,9740.901365045089,261.64486215161145,20084.684235287335
316.59999999999627,9744.335120986969,261.7001295056131,20084.399957241574
